,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,dg_id,player_name,100_150_fw_gir_rate,100_150_fw_good_shot_rate,100_150_fw_low_data_indicator,100_150_fw_poor_shot_avoid_rate,100_150_fw_proximity_per_shot,100_150_fw_sg_per_shot,100_150_fw_shot_count,150_200_fw_gir_rate,150_200_fw_good_shot_rate,150_200_fw_low_data_indicator,150_200_fw_poor_shot_avoid_rate,150_200_fw_proximity_per_shot,150_200_fw_sg_per_shot,150_200_fw_shot_count,50_100_fw_gir_rate,50_100_fw_good_shot_rate,50_100_fw_low_data_indicator,50_100_fw_poor_shot_avoid_rate,50_100_fw_proximity_per_shot,50_100_fw_sg_per_shot,50_100_fw_shot_count,over_150_rgh_gir_rate,over_150_rgh_good_shot_rate,over_150_rgh_low_data_indicator,over_150_rgh_poor_shot_avoid_rate,over_150_rgh_proximity_per_shot,over_150_rgh_sg_per_shot,over_150_rgh_shot_count,over_200_fw_gir_rate,over_200_fw_good_shot_rate,over_200_fw_low_data_indicator,over_200_fw_poor_shot_avoid_rate,over_200_fw_proximity_per_shot,over_200_fw_sg_per_shot,over_200_fw_shot_count,under_150_rgh_gir_rate,under_150_rgh_good_shot_rate,under_150_rgh_low_data_indicator,under_150_rgh_poor_shot_avoid_rate,under_150_rgh_proximity_per_shot,under_150_rgh_sg_per_shot,under_150_rgh_shot_count
,17536,"Spaun, J.J.",0.81,0.09,0.00,0.94,20.29,0.04,357.00,0.71,0.08,0.00,0.94,29.05,0.04,473.00,0.90,0.10,0.00,0.93,15.54,0.06,88.00,0.42,0.10,0.00,0.99,62.75,0.08,141.00,0.52,0.06,0.00,0.96,42.49,0.05,250.00,0.61,0.03,0.00,0.96,34.20,0.03,131
,22833,"Echavarria, Nico",0.77,0.06,0.00,0.92,22.65,-0.03,238.00,0.72,0.06,0.00,0.95,28.81,0.04,393.00,0.79,0.06,0.00,0.90,17.57,-0.04,81.00,0.36,0.06,0.00,0.95,58.97,0.00,115.00,0.43,0.04,0.00,0.94,46.38,-0.02,198.00,0.63,0.11,0.00,0.93,33.73,0.06,105
,15310,"Li, Haotong",0.81,0.07,1.00,0.98,19.08,0.01,46.00,0.72,0.04,0.00,0.93,30.27,0.04,70.00,,,,,,,,0.55,0.14,1.00,0.96,40.97,0.11,22.00,0.46,0.06,1.00,0.97,40.11,-0.02,32.00,0.59,0.13,0.00,0.91,42.51,0.02,23
,22760,"Hisatsune, Ryo",0.84,0.05,0.00,0.95,22.36,-0.02,259.00,0.71,0.07,0.00,0.97,29.98,0.04,379.00,0.78,0.06,0.00,0.88,20.05,-0.10,89.00,0.36,0.06,0.00,0.96,60.01,0.01,141.00,0.44,0.07,0.00,0.97,45.83,-0.01,188.00,0.64,0.06,0.00,0.93,36.49,0.02,125
,13872,"Bradley, Keegan",0.83,0.07,0.00,0.98,19.72,0.03,283.00,0.68,0.07,0.00,0.97,27.99,0.04,443.00,0.80,0.08,0.00,0.93,17.76,-0.01,96.00,0.32,0.03,0.00,0.95,67.42,-0.03,122.00,0.48,0.05,0.00,0.97,44.74,0.02,226.00,0.61,0.07,0.00,0.92,35.40,0.02,121
,17780,"Pendrith, Taylor",0.82,0.06,0.00,0.94,22.11,0.01,328.00,0.73,0.05,0.00,0.95,29.89,0.04,376.00,0.82,0.09,0.00,0.95,19.55,-0.04,96.00,0.35,0.08,0.00,0.96,63.38,0.03,136.00,0.46,0.05,0.00,0.97,46.95,-0.01,210.00,0.56,0.06,0.00,0.94,38.92,0.01,153
,24342,"Higgo, Garrick",0.78,0.05,0.00,0.93,24.18,-0.04,110.00,0.67,0.09,0.00,0.95,31.26,0.03,130.00,0.89,0.04,0.00,0.96,17.56,-0.03,47.00,0.36,0.06,0.00,0.92,66.38,-0.01,52.00,0.47,0.03,0.00,0.94,43.33,-0.02,77.00,0.48,0.05,0.00,0.93,40.20,-0.04,83
,32330,"Clanton, Luke",0.82,0.06,0.00,0.97,22.22,0.00,193.00,0.69,0.07,0.00,0.95,29.70,0.03,262.00,0.85,0.05,0.00,0.93,19.76,-0.05,58.00,0.41,0.06,0.00,0.97,53.41,0.07,91.00,0.45,0.04,0.00,0.94,46.13,-0.02,142.00,0.47,0.08,0.00,0.96,37.98,0.00,97
,18554,"Rai, Aaron",0.87,0.08,0.00,0.95,20.17,0.03,281.00,0.75,0.06,0.00,0.96,29.11,0.03,468.00,0.84,0.14,0.00,0.94,15.80,0.03,72.00,0.37,0.09,0.00,0.97,53.93,0.07,90.00,0.52,0.04,0.00,0.97,43.72,0.03,248.00,0.62,0.03,0.00,0.93,39.95,-0.02,74
,6093,"Rose, Justin",0.82,0.09,0.00,0.93,19.04,0.03,208.00,0.70,0.07,0.00,0.97,28.39,0.03,347.00,0.89,0.07,0.00,0.97,15.41,0.07,69.00,0.45,0.04,0.00,0.95,53.10,0.04,110.00,0.45,0.07,0.00,0.97,50.60,0.02,182.00,0.58,0.08,0.00,0.96,39.29,-0.01,83
